use_2023WWW_generation,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,2,39.4313,96454354
use_2023WWW_generation,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,3,340.646,800830491
use_2023WWW_generation,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,4,1488.11,2271993821
use_2023WWW_generation,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,5,3028.04,3497974844
use_2023WWW_generation,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,2,125.275,111444979
use_2023WWW_generation,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,3,248.714,1405600254
use_2023WWW_generation,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,4,460.04,2150210632
use_2023WWW_generation,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,5,601.646,2678308607
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,2,35.5371,95759637
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,3,267.033,794404348
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,4,1113.74,2259624898
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/as-skitter/as-skitter.e,5,2486.59,3481867501
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,2,105.171,107714192
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,3,210.07,1364290210
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,4,339.77,2082037093
use_2023WWW_generation_optimized,/home/mdnd/data_exp_4/wiki-talk/wiki-talk.e,5,487.247,2580238254

